ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10214280,HY370501,08/05/2015 05:22:00 PM,0000X E 87TH ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,PARKING LOT/GARAGE(NON.RESID.),true,false,0632,006,6,44,18,1178069,1847315,2015,05/12/2016 03:48:29 PM,41.736345248,-87.623198545,"(41.736345248, -87.623198545)"
10217851,HY381066,08/13/2015 01:59:54 PM,013XX N LOCKWOOD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,APARTMENT,true,false,2532,025,37,25,18,1140785,1908250,2015,05/12/2016 03:48:29 PM,41.904323426,-87.758302186,"(41.904323426, -87.758302186)"
10220449,HY389939,08/20/2015 09:25:00 AM,004XX N HARDING AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,true,false,1122,011,27,23,18,1149977,1902745,2015,05/12/2016 03:48:29 PM,41.889043093,-87.724680629,"(41.889043093, -87.724680629)"
10220576,HY390422,08/20/2015 03:46:00 PM,031XX W LEXINGTON ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,VEHICLE NON-COMMERCIAL,true,false,1134,011,24,27,18,1155629,1896533,2015,05/12/2016 03:48:29 PM,41.871884857,-87.704091417,"(41.871884857, -87.704091417)"
10228833,HY241695,04/30/2015 06:00:00 AM,033XX W FILLMORE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,18,1154228,1895173,2015,05/12/2016 03:48:29 PM,41.868180939,-87.709271389,"(41.868180939, -87.709271389)"
10228971,HY241862,04/30/2015 03:04:34 PM,055XX W ALTGELD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,APARTMENT,true,false,2515,025,30,19,18,1138815,1916069,2015,05/12/2016 03:48:29 PM,41.925815662,-87.765348424,"(41.925815662, -87.765348424)"
10230414,HY208097,04/02/2015 05:42:00 PM,041XX W WILCOX ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,VEHICLE NON-COMMERCIAL,true,false,1115,011,28,26,18,1148739,1899012,2015,05/12/2016 03:48:29 PM,41.878823333,-87.72932358,"(41.878823333, -87.72932358)"
10231348,HY324723,07/02/2015 11:05:49 AM,025XX W MARQUETTE RD,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,APARTMENT,true,false,0832,008,15,66,18,1160388,1860136,2015,05/12/2016 03:48:29 PM,41.771910102,-87.687623385,"(41.771910102, -87.687623385)"
10234312,HY209698,04/03/2015 08:32:37 PM,079XX S JUSTINE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,true,false,0612,006,21,71,18,1167387,1851972,2015,05/12/2016 03:48:29 PM,41.749359926,-87.662200672,"(41.749359926, -87.662200672)"
10234997,HY226925,04/18/2015 12:50:00 PM,063XX S ASHLAND AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,0725,007,16,67,18,1166756,1862739,2015,05/12/2016 03:48:29 PM,41.778919499,-87.664205995,"(41.778919499, -87.664205995)"
10235935,HY235534,04/25/2015 01:31:02 PM,066XX S UNION AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,APARTMENT,true,false,0723,007,6,68,18,1172651,1860911,2015,05/12/2016 03:48:29 PM,41.773775349,-87.642648291,"(41.773775349, -87.642648291)"
10236112,HY200393,03/27/2015 01:07:58 PM,029XX N SPRINGFIELD AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,APARTMENT,true,false,2523,025,30,21,18,1149881,1919237,2015,05/12/2016 03:48:29 PM,41.934300586,-87.724603337,"(41.934300586, -87.724603337)"
10236331,HY242277,04/30/2015 06:44:23 PM,049XX W NELSON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,true,false,2521,025,31,19,18,1142818,1919824,2015,05/12/2016 03:48:29 PM,41.936046051,-87.75054541,"(41.936046051, -87.75054541)"
10236469,HY243998,05/02/2015 09:45:00 AM,012XX S PULASKI RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,true,false,1011,010,24,29,18,1149910,1894203,2015,05/12/2016 03:48:29 PM,41.865604191,-87.72514897,"(41.865604191, -87.72514897)"
10236508,HY249690,05/06/2015 04:18:00 PM,079XX S MUSKEGON AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,VEHICLE NON-COMMERCIAL,true,false,0422,004,7,46,18,1196548,1852943,2015,05/12/2016 03:48:29 PM,41.751350565,-87.555312536,"(41.751350565, -87.555312536)"
10237579,HY252508,05/08/2015 06:36:00 PM,068XX S LOOMIS BLVD,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,RESTAURANT,true,false,0724,007,17,67,18,1168179,1859299,2015,05/12/2016 03:48:29 PM,41.769449202,-87.659088027,"(41.769449202, -87.659088027)"
10237609,HY252532,05/08/2015 06:45:00 PM,066XX S HALSTED ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,VEHICLE NON-COMMERCIAL,true,false,0723,007,6,68,18,1172117,1860649,2015,05/12/2016 03:48:29 PM,41.773068142,-87.644613509,"(41.773068142, -87.644613509)"
10238075,HY261081,05/15/2015 12:07:00 PM,070XX S BISHOP ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,0734,007,17,67,18,1167884,1858053,2015,05/12/2016 03:48:29 PM,41.766036357,-87.660205107,"(41.766036357, -87.660205107)"
10238105,HY261177,05/15/2015 10:45:00 AM,020XX W 63RD ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,true,false,0714,007,15,67,18,1164027,1862861,2015,05/12/2016 03:48:29 PM,41.77931212,-87.67420734,"(41.77931212, -87.67420734)"
10239268,HY408476,09/03/2015 06:00:00 AM,033XX W FILLMORE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,18,1154228,1895173,2015,05/12/2016 03:48:29 PM,41.868180939,-87.709271389,"(41.868180939, -87.709271389)"
10239319,HY265123,05/18/2015 11:38:00 AM,059XX S MORGAN ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,GAS STATION,true,false,0712,007,16,68,18,1170659,1865532,2015,05/12/2016 03:48:29 PM,41.786499587,-87.649815884,"(41.786499587, -87.649815884)"
10239335,HY265130,05/18/2015 11:16:00 AM,059XX S JUSTINE ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,OTHER,true,false,0713,007,15,67,18,1167026,1865245,2015,05/12/2016 03:48:29 PM,41.785790506,-87.663144545,"(41.785790506, -87.663144545)"
10239357,HY259858,05/14/2015 12:04:00 PM,066XX S HALSTED ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,VEHICLE NON-COMMERCIAL,true,false,0723,007,6,68,18,1172118,1860614,2015,05/12/2016 03:48:29 PM,41.772972076,-87.644610871,"(41.772972076, -87.644610871)"
10244271,HY251097,05/07/2015 04:41:52 PM,054XX S HONORE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,APARTMENT,true,false,0932,009,16,61,18,1164943,1868575,2015,05/12/2016 03:48:29 PM,41.794972743,-87.670687727,"(41.794972743, -87.670687727)"
10256792,HY437695,09/25/2015 12:06:00 PM,007XX N LARAMIE AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,RESIDENCE PORCH/HALLWAY,true,false,1531,015,28,25,18,,,2015,05/21/2016 03:53:29 PM,,,
10256828,HY438251,09/25/2015 07:13:00 PM,032XX W CONGRESS PKWY,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,PARK PROPERTY,true,false,1134,011,28,27,18,,,2015,05/21/2016 03:53:29 PM,,,
10258374,HY296451,06/11/2015 08:45:00 AM,029XX W 64TH ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,true,false,0823,008,15,66,18,,,2015,05/21/2016 03:53:29 PM,,,
10259202,HY297228,06/11/2015 02:37:00 PM,072XX S CALIFORNIA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,true,false,0831,008,18,66,18,,,2015,05/21/2016 03:53:29 PM,,,
9943998,HY105781,01/06/2015 06:00:00 AM,033XX W FILLMORE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,18,1154228,1895173,2015,04/15/2016 03:49:27 PM,41.868180939,-87.709271389,"(41.868180939, -87.709271389)"
9950793,HY101687,01/02/2015 02:28:00 PM,067XX S STONY ISLAND AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,PARKING LOT/GARAGE(NON.RESID.),true,false,0332,003,5,43,18,1188026,1860714,2015,04/15/2016 03:49:27 PM,41.772882101,-87.586293688,"(41.772882101, -87.586293688)"
9950927,HY110556,01/10/2015 07:45:00 PM,042XX W MADISON ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,SIDEWALK,true,false,1115,011,28,26,18,1148227,1899678,2015,04/15/2016 03:49:27 PM,41.880660786,-87.731186405,"(41.880660786, -87.731186405)"
9950965,HY108861,01/09/2015 12:22:00 PM,036XX W CHICAGO AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,1112,011,27,23,18,1152155,1905098,2015,04/15/2016 03:49:27 PM,41.895457291,-87.716619992,"(41.895457291, -87.716619992)"
9950992,HY109222,01/09/2015 05:05:00 PM,032XX W WALNUT ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,VEHICLE NON-COMMERCIAL,true,false,1123,011,28,27,18,1154855,1901448,2015,04/15/2016 03:49:27 PM,41.885387654,-87.706801372,"(41.885387654, -87.706801372)"
9952116,HY107159,01/07/2015 02:40:00 PM,003XX E 47TH ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,true,false,0224,002,3,38,18,1179345,1873936,2015,04/15/2016 03:49:27 PM,41.809367027,-87.617712209,"(41.809367027, -87.617712209)"
9964400,HY114437,01/13/2015 11:53:00 AM,011XX W CHESTNUT ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,RESIDENCE,true,false,1213,012,27,24,18,1168755,1906292,2015,04/15/2016 03:49:27 PM,41.898390095,-87.655617655,"(41.898390095, -87.655617655)"
9964455,HY115599,01/15/2015 08:19:00 AM,114XX S DR MARTIN LUTHER KING JR DR,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,true,false,0531,005,9,49,18,1180951,1829231,2015,04/15/2016 03:49:27 PM,41.686654673,-87.613194069,"(41.686654673, -87.613194069)"
9964537,HY107189,01/07/2015 04:13:16 PM,056XX S MAY ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,APARTMENT,true,false,0712,007,16,68,18,1169616,1867332,2015,04/15/2016 03:49:27 PM,41.791461686,-87.653587877,"(41.791461686, -87.653587877)"
9975632,HY111549,01/11/2015 06:40:00 PM,053XX S SEELEY AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0932,009,16,61,18,1163603,1869088,2015,04/15/2016 03:49:27 PM,41.796408718,-87.675587129,"(41.796408718, -87.675587129)"
9975641,HY111587,01/11/2015 07:56:00 PM,011XX W 57TH ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,true,false,0712,007,16,68,18,1169528,1866994,2015,04/15/2016 03:49:27 PM,41.790536084,-87.65392035,"(41.790536084, -87.65392035)"
9976399,HY107223,01/07/2015 04:20:00 PM,125XX S MICHIGAN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,true,false,0532,005,9,53,18,1179151,1821317,2015,04/15/2016 03:49:27 PM,41.664978568,-87.620023367,"(41.664978568, -87.620023367)"
9979893,HY118969,01/17/2015 07:52:00 PM,042XX W MADISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,true,false,1115,011,28,26,18,1148227,1899678,2015,04/15/2016 03:49:27 PM,41.880660786,-87.731186405,"(41.880660786, -87.731186405)"
9980149,HY121903,01/20/2015 11:40:00 AM,003XX S SPRINGFIELD AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,1133,011,24,26,18,1150451,1897954,2015,04/15/2016 03:49:27 PM,41.875886829,-87.723065017,"(41.875886829, -87.723065017)"
9980184,HY122420,01/20/2015 04:15:00 PM,039XX W 75TH PL,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,VEHICLE NON-COMMERCIAL,true,false,0833,008,18,70,18,1151338,1854418,2015,04/15/2016 03:49:27 PM,41.756400635,-87.720947419,"(41.756400635, -87.720947419)"
9980229,HY120091,01/18/2015 07:40:00 PM,040XX W WILCOX ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,VEHICLE NON-COMMERCIAL,true,false,1115,011,28,26,18,1149584,1899032,2015,04/15/2016 03:49:27 PM,41.878861855,-87.726220357,"(41.878861855, -87.726220357)"
9982846,HY116721,01/15/2015 10:46:15 PM,006XX N LARAMIE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,true,false,1532,015,28,25,18,1141583,1903680,2015,04/15/2016 03:49:27 PM,41.891768093,-87.755483944,"(41.891768093, -87.755483944)"
9991002,HY155969,02/18/2015 03:40:00 PM,033XX W CHICAGO AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,1121,011,27,23,18,1153770,1905130,2015,04/15/2016 03:49:27 PM,41.895513093,-87.710687598,"(41.895513093, -87.710687598)"
9992404,HY126275,01/23/2015 06:55:00 PM,016XX W 59TH ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,VEHICLE NON-COMMERCIAL,true,false,0714,007,15,67,18,1166598,1865588,2015,04/15/2016 03:49:27 PM,41.786740885,-87.664704019,"(41.786740885, -87.664704019)"
9993027,HY166366,02/27/2015 08:04:00 PM,079XX S SOUTH SHORE DR,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,0422,004,7,46,18,1198532,1852985,2015,04/15/2016 03:49:27 PM,41.751416355,-87.548040907,"(41.751416355, -87.548040907)"
9995840,HY168965,03/02/2015 06:00:00 AM,033XX W FILLMORE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,18,1154228,1895173,2015,04/15/2016 03:49:27 PM,41.868180939,-87.709271389,"(41.868180939, -87.709271389)"
9996095,HY116512,01/15/2015 08:14:13 PM,095XX S JEFFERY AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,VEHICLE NON-COMMERCIAL,true,false,0431,004,7,51,18,1191178,1842136,2015,04/15/2016 03:49:27 PM,41.72182671,-87.575339397,"(41.72182671, -87.575339397)"
9996110,HY161148,02/23/2015 01:32:00 PM,059XX S MORGAN ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,ALLEY,true,false,0712,007,16,68,18,1170659,1865526,2015,04/15/2016 03:49:27 PM,41.786483123,-87.649816059,"(41.786483123, -87.649816059)"
9997449,HY125743,01/23/2015 11:04:42 AM,116XX S LOWE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,true,false,0524,005,34,53,18,1174039,1827648,2015,04/15/2016 03:49:27 PM,41.682466444,-87.638544407,"(41.682466444, -87.638544407)"
9997741,HY132069,01/28/2015 03:12:39 PM,021XX N MC VICKER AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,true,false,2512,025,29,19,18,1135718,1913737,2015,04/15/2016 03:49:27 PM,41.919472114,-87.776784158,"(41.919472114, -87.776784158)"
9999227,HY133147,01/29/2015 04:10:00 PM,012XX S AVERS AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,1011,010,24,29,18,1150906,1894159,2015,04/15/2016 03:49:27 PM,41.865464029,-87.721493726,"(41.865464029, -87.721493726)"
9999258,HY131054,01/27/2015 05:41:52 PM,076XX S MERRILL AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,RESIDENCE,true,false,0414,004,8,43,18,1191864,1854642,2015,04/15/2016 03:49:27 PM,41.756127711,-87.572421724,"(41.756127711, -87.572421724)"
9999288,HY135680,01/31/2015 06:10:00 PM,034XX W JACKSON BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1123,011,28,27,18,1153378,1898475,2015,04/15/2016 03:49:27 PM,41.877258897,-87.712304219,"(41.877258897, -87.712304219)"
9999315,HY162917,02/24/2015 05:41:00 PM,043XX S CALIFORNIA AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,true,false,0922,009,12,58,18,1158424,1875716,2015,04/15/2016 03:49:27 PM,41.814703988,-87.694398376,"(41.814703988, -87.694398376)"
10245896,HY276784,05/27/2015 11:30:00 AM,071XX S WESTERN AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,PARKING LOT/GARAGE(NON.RESID.),true,false,0832,008,18,66,18,1161609,1857305,2015,05/23/2016 03:48:54 PM,41.764116191,-87.683225997,"(41.764116191, -87.683225997)"
10228813,HY108318,01/08/2015 04:51:00 PM,053XX S MOODY AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,RESIDENCE,true,false,0811,008,23,56,18,1136280,1868452,2015,05/19/2016 03:48:45 PM,41.795193421,-87.775799662,"(41.795193421, -87.775799662)"
10229188,HY394748,08/23/2015 07:15:00 PM,073XX S CARPENTER ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,VEHICLE NON-COMMERCIAL,true,false,0733,007,17,68,18,1170586,1856076,2015,05/19/2016 03:48:45 PM,41.760552767,-87.650358873,"(41.760552767, -87.650358873)"
10229375,HY396145,08/24/2015 08:19:24 PM,021XX N OAKLEY AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,APARTMENT,true,false,1432,014,32,22,18,1160789,1914466,2015,05/19/2016 03:48:45 PM,41.920989117,-87.684649113,"(41.920989117, -87.684649113)"
10230375,HY395138,08/21/2015 03:45:00 PM,033XX W FILLMORE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,18,1154228,1895173,2015,05/19/2016 03:48:45 PM,41.868180939,-87.709271389,"(41.868180939, -87.709271389)"
10234442,HY398630,08/26/2015 05:16:00 PM,069XX S JEFFERY BLVD,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,APARTMENT,true,false,0331,003,5,43,18,1190743,1859341,2015,05/19/2016 03:48:45 PM,41.769049288,-87.576378338,"(41.769049288, -87.576378338)"
10234836,HY402505,08/29/2015 07:02:00 PM,007XX W MARQUETTE RD,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,VEHICLE NON-COMMERCIAL,true,false,0723,007,6,68,18,1172397,1860440,2015,05/19/2016 03:48:45 PM,41.772488464,-87.643593246,"(41.772488464, -87.643593246)"
10235924,HY406407,09/01/2015 05:10:11 PM,091XX S MARQUETTE AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,0423,004,7,48,18,1195848,1844802,2015,05/19/2016 03:48:45 PM,41.729028342,-87.558146366,"(41.729028342, -87.558146366)"
10236288,HY406267,09/01/2015 01:25:00 PM,013XX W ESTES AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,2423,024,49,1,18,1166060,1947524,2015,05/19/2016 03:48:45 PM,42.011590459,-87.664333931,"(42.011590459, -87.664333931)"
10238048,HY250373,05/07/2015 06:00:00 AM,033XX W FILLMORE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,18,1154228,1895173,2015,05/19/2016 03:48:45 PM,41.868180939,-87.709271389,"(41.868180939, -87.709271389)"
10238059,HY250383,05/07/2015 10:00:00 AM,033XX W FILLMORE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,18,1154228,1895173,2015,05/19/2016 03:48:45 PM,41.868180939,-87.709271389,"(41.868180939, -87.709271389)"
10238063,HY250408,05/07/2015 06:00:00 AM,033XX W FILLMORE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,18,1154228,1895173,2015,05/19/2016 03:48:45 PM,41.868180939,-87.709271389,"(41.868180939, -87.709271389)"
10238078,HY258278,05/13/2015 06:00:00 AM,006XX W OHARE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,GOVERNMENT BUILDING/PROPERTY,true,false,1654,016,41,76,18,1100088,1926079,2015,05/19/2016 03:48:45 PM,41.953900467,-87.907472601,"(41.953900467, -87.907472601)"
10238084,HY276624,05/27/2015 06:00:00 AM,033XX W FILLMORE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,18,1154228,1895173,2015,05/19/2016 03:48:45 PM,41.868180939,-87.709271389,"(41.868180939, -87.709271389)"
10243480,HY414524,09/07/2015 07:50:00 PM,069XX S JUSTINE ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,VEHICLE NON-COMMERCIAL,true,false,0734,007,17,67,18,1167200,1858804,2015,05/19/2016 03:48:45 PM,41.768111862,-87.662690747,"(41.768111862, -87.662690747)"
10244092,HY413954,09/07/2015 09:00:00 AM,033XX W FILLMORE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,18,1154228,1895173,2015,05/19/2016 03:48:45 PM,41.868180939,-87.709271389,"(41.868180939, -87.709271389)"
10247089,HY422293,09/13/2015 11:20:00 PM,019XX W GARFIELD BLVD,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,GAS STATION,true,false,0932,009,16,61,18,1164147,1868187,2015,05/19/2016 03:48:45 PM,41.793924823,-87.673617586,"(41.793924823, -87.673617586)"
10249101,HY415283,09/08/2015 11:22:00 AM,070XX S EMERALD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0732,007,6,68,18,1172524,1858174,2015,05/19/2016 03:48:45 PM,41.766267493,-87.643194354,"(41.766267493, -87.643194354)"
10250367,HY410187,09/04/2015 12:10:00 PM,065XX S WOLCOTT AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,0726,007,15,67,18,1164810,1861318,2015,05/19/2016 03:48:45 PM,41.775061419,-87.671380314,"(41.775061419, -87.671380314)"
10253306,HY425676,09/16/2015 12:56:00 PM,032XX W WASHINGTON BLVD,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,PARKING LOT/GARAGE(NON.RESID.),true,false,1123,011,28,27,18,1154827,1900500,2015,05/19/2016 03:48:45 PM,41.882786809,-87.706929604,"(41.882786809, -87.706929604)"
10253473,HY425501,09/16/2015 06:00:00 AM,033XX W FILLMORE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,18,1154228,1895173,2015,05/19/2016 03:48:45 PM,41.868180939,-87.709271389,"(41.868180939, -87.709271389)"
10253794,HY426402,09/16/2015 11:16:00 PM,079XX S EXCHANGE AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,PARKING LOT/GARAGE(NON.RESID.),true,false,0422,004,7,46,18,1197209,1852967,2015,05/19/2016 03:48:45 PM,41.751399995,-87.55288955,"(41.751399995, -87.55288955)"
