ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10801583,JA100608,01/01/2017 12:53:00 PM,048XX W 48TH ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,0814,008,23,56,18,1144723,1872364,2017,02/14/2017 03:49:42 PM,41.805774136,-87.74474028,"(41.805774136, -87.74474028)"
10801688,JA100665,01/01/2017 01:31:00 PM,077XX S UNION AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,RESIDENCE,true,false,0621,006,17,71,18,1172976,1853544,2017,02/14/2017 03:49:42 PM,41.753552239,-87.641674063,"(41.753552239, -87.641674063)"
10801705,JA100689,01/01/2017 02:24:00 PM,010XX N RIDGEWAY AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1112,011,27,23,18,1151189,1906772,2017,02/14/2017 03:49:42 PM,41.900069913,-87.720123959,"(41.900069913, -87.720123959)"
10801738,JA100807,01/01/2017 02:12:00 PM,083XX S COTTAGE GROVE AVE,2027,NARCOTICS,POSS: CRACK,GAS STATION,true,false,0632,006,8,44,18,1183009,1849965,2017,02/14/2017 03:49:42 PM,41.743503863,-87.60501807,"(41.743503863, -87.60501807)"
10801860,JA100989,01/01/2017 08:38:00 PM,048XX W GLADYS AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,1533,015,24,25,18,1144408,1897908,2017,02/14/2017 03:49:42 PM,41.875876362,-87.74525413,"(41.875876362, -87.74525413)"
10801957,JA101065,01/01/2017 11:00:00 PM,021XX N CALIFORNIA AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,PARKING LOT/GARAGE(NON.RESID.),true,false,1414,014,35,22,18,1157345,1914452,2017,02/14/2017 03:49:42 PM,41.921021491,-87.69730355,"(41.921021491, -87.69730355)"
10801975,JA101030,01/01/2017 08:30:00 PM,012XX S SPRINGFIELD AVE,2026,NARCOTICS,POSS: PCP,SIDEWALK,true,false,1011,010,24,29,18,1150575,1894131,2017,02/14/2017 03:49:42 PM,41.865393661,-87.722709581,"(41.865393661, -87.722709581)"
10802235,JA101336,01/02/2017 09:40:00 AM,009XX N ST LOUIS AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,true,false,1121,011,27,23,18,1152871,1906106,2017,02/14/2017 03:49:42 PM,41.898209188,-87.713963553,"(41.898209188, -87.713963553)"
10802242,JA101368,01/02/2017 10:00:00 AM,007XX N ST LOUIS AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,true,false,1121,011,27,23,18,1152914,1904735,2017,02/14/2017 03:49:42 PM,41.894446178,-87.713841976,"(41.894446178, -87.713841976)"
10802350,JA101491,01/02/2017 11:40:00 AM,009XX N RIDGEWAY AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,true,false,1112,011,27,23,18,1151210,1906094,2017,02/14/2017 03:49:42 PM,41.898209002,-87.720064627,"(41.898209002, -87.720064627)"
10802532,JA101662,01/02/2017 02:26:00 PM,033XX W MONROE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1124,011,28,27,18,1154095,1899336,2017,02/14/2017 03:49:42 PM,41.879607304,-87.709648609,"(41.879607304, -87.709648609)"
10802609,JA101918,01/02/2017 05:38:00 PM,001XX N KEELER AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),ALLEY,true,false,1114,011,28,26,18,1148374,1900366,2017,02/14/2017 03:49:42 PM,41.882545904,-87.730628888,"(41.882545904, -87.730628888)"
10802830,JA102090,01/02/2017 07:17:00 PM,002XX N KARLOV AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,true,false,1114,011,28,26,18,1149028,1900874,2017,02/14/2017 03:49:42 PM,41.883927283,-87.728214211,"(41.883927283, -87.728214211)"
10802832,JA102173,01/02/2017 09:50:00 PM,012XX S SPRINGFIELD AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,1011,010,24,29,18,1150572,1894219,2017,02/14/2017 03:49:42 PM,41.865635201,-87.722718297,"(41.865635201, -87.722718297)"
10802851,JA102164,01/02/2017 08:45:00 PM,038XX W 15TH ST,2026,NARCOTICS,POSS: PCP,STREET,true,false,1014,010,24,29,18,1151039,1892439,2017,02/14/2017 03:49:42 PM,41.860741545,-87.721050506,"(41.860741545, -87.721050506)"
10802888,JA102236,01/02/2017 11:22:00 PM,036XX S WESTERN AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,true,false,0911,009,12,59,18,1160959,1880598,2017,02/14/2017 03:49:42 PM,41.828048673,-87.68496449,"(41.828048673, -87.68496449)"
10803086,JA102320,01/03/2017 04:40:00 AM,075XX W IRVING PARK RD,2022,NARCOTICS,POSS: COCAINE,STREET,true,false,1631,016,36,17,18,1124862,1925723,2017,02/14/2017 03:49:42 PM,41.952549624,-87.81640593,"(41.952549624, -87.81640593)"
10803264,JA102433,01/03/2017 08:07:00 AM,009XX N MONTICELLO AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),RESIDENCE,true,false,1112,011,27,23,18,1151876,1906060,2017,02/14/2017 03:49:42 PM,41.898102612,-87.717619343,"(41.898102612, -87.717619343)"
10803325,JA102399,01/03/2017 07:45:00 AM,010XX N MONTICELLO AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1112,011,27,23,18,1151857,1906622,2017,02/14/2017 03:49:42 PM,41.89964517,-87.717674316,"(41.89964517, -87.717674316)"
10803439,JA102604,01/03/2017 12:00:00 PM,008XX W 95TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),CTA BUS STOP,true,false,2223,022,21,73,18,1172555,1841844,2017,02/14/2017 03:49:42 PM,41.721455139,-87.643560518,"(41.721455139, -87.643560518)"
10803464,JA102633,01/03/2017 11:35:00 AM,006XX S HOMAN AVE,2034,NARCOTICS,POSSESSION: SYNTHETIC MARIJUANA,SIDEWALK,true,false,1134,011,24,27,18,1153804,1897056,2017,02/14/2017 03:49:42 PM,41.873356542,-87.710777849,"(41.873356542, -87.710777849)"
10803466,JA102671,01/03/2017 09:00:00 AM,007XX E 111TH ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,GOVERNMENT BUILDING/PROPERTY,true,false,0531,005,9,50,18,1183356,1831503,2017,02/14/2017 03:49:42 PM,41.692833841,-87.60431945,"(41.692833841, -87.60431945)"
10803649,JA102793,01/03/2017 12:35:00 PM,060XX S WASHTENAW AVE,2027,NARCOTICS,POSS: CRACK,RESIDENCE,true,false,0825,008,15,66,18,1159409,1864582,2017,02/14/2017 03:49:42 PM,41.784130671,-87.691090396,"(41.784130671, -87.691090396)"
10803737,JA102857,01/03/2017 02:00:00 PM,074XX W TALCOTT AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,HOSPITAL BUILDING/GROUNDS,true,false,1612,016,41,10,18,1125755,1938877,2017,02/14/2017 03:49:42 PM,41.988630807,-87.812829371,"(41.988630807, -87.812829371)"
10803768,JA102863,01/03/2017 03:11:00 PM,002XX N MENARD AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1512,015,29,25,18,1137673,1901010,2017,02/14/2017 03:49:42 PM,41.884512629,-87.769908217,"(41.884512629, -87.769908217)"
10803797,JA103003,01/03/2017 04:07:00 PM,006XX S FRANCISCO AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,true,false,1135,011,2,27,18,1157136,1897108,2017,02/14/2017 03:49:42 PM,41.873432267,-87.69854297,"(41.873432267, -87.69854297)"
10803833,JA103065,01/03/2017 04:00:00 PM,039XX W ROOSEVELT RD,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,PARKING LOT/GARAGE(NON.RESID.),true,false,1132,011,24,29,18,1150118,1894416,2017,02/14/2017 03:49:42 PM,41.866184642,-87.724379838,"(41.866184642, -87.724379838)"
10803934,JA102952,01/03/2017 02:42:00 PM,063XX S ELLIS AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),APARTMENT,true,false,0314,003,20,42,18,1184149,1863063,2017,02/14/2017 03:49:42 PM,41.779419504,-87.600432194,"(41.779419504, -87.600432194)"
10803956,JA103257,01/03/2017 06:58:00 PM,040XX W JACKSON BLVD,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1132,011,28,26,18,1149524,1898381,2017,02/14/2017 03:49:42 PM,41.877076602,-87.726457569,"(41.877076602, -87.726457569)"
10803999,JA103238,01/03/2017 06:49:00 PM,016XX W 50TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SPORTS ARENA/STADIUM,true,false,0931,009,16,61,18,1166358,1871560,2017,02/14/2017 03:49:42 PM,41.803133887,-87.66541386,"(41.803133887, -87.66541386)"
10804027,JA103332,01/03/2017 07:52:00 PM,011XX N CLARK ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,1824,018,42,8,18,1175324,1908189,2017,02/14/2017 03:49:42 PM,41.903450628,-87.631433403,"(41.903450628, -87.631433403)"
10804046,JA103328,01/03/2017 07:42:00 PM,066XX S MAY ST,2022,NARCOTICS,POSS: COCAINE,STREET,true,false,0724,007,17,68,18,1169793,1860805,2017,02/14/2017 03:49:42 PM,41.77354698,-87.653128181,"(41.77354698, -87.653128181)"
10804059,JA103333,01/03/2017 07:41:00 PM,040XX W WILCOX ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,true,false,1115,011,28,26,18,1149536,1899031,2017,02/14/2017 03:49:42 PM,41.878860042,-87.726396631,"(41.878860042, -87.726396631)"
10804151,JA103301,01/03/2017 07:48:00 PM,036XX W THOMAS ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1112,011,27,23,18,1151759,1907085,2017,02/14/2017 03:49:42 PM,41.900917616,-87.718022075,"(41.900917616, -87.718022075)"
10804173,JA103399,01/03/2017 09:05:00 PM,040XX W LAWRENCE AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,STREET,true,false,1712,017,39,14,18,1148430,1931589,2017,02/14/2017 03:49:42 PM,41.968223599,-87.729616031,"(41.968223599, -87.729616031)"
10804182,JA103435,01/03/2017 09:55:00 PM,073XX S LOWE AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,0732,007,17,68,18,1173236,1856185,2017,02/14/2017 03:49:42 PM,41.760793731,-87.640643331,"(41.760793731, -87.640643331)"
10804187,JA103364,01/03/2017 08:36:00 PM,007XX N SAWYER AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1121,011,27,23,18,1154572,1904830,2017,02/14/2017 03:49:42 PM,41.894673856,-87.70775006,"(41.894673856, -87.70775006)"
10804216,JA103426,01/03/2017 09:36:00 PM,008XX W LAWRENCE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1914,019,46,3,18,1169822,1932084,2017,02/14/2017 03:49:42 PM,41.969141315,-87.650944654,"(41.969141315, -87.650944654)"
10804818,JA103846,01/04/2017 11:30:00 AM,036XX W FLOURNOY ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1133,011,24,27,18,1152124,1896780,2017,02/14/2017 03:49:42 PM,41.872632439,-87.716953276,"(41.872632439, -87.716953276)"
10804971,JA103989,01/04/2017 01:00:00 PM,015XX S KOMENSKY AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,RESIDENTIAL YARD (FRONT/BACK),true,false,1012,010,24,29,18,1149634,1892206,2017,02/14/2017 03:49:42 PM,41.860129545,-87.726214031,"(41.860129545, -87.726214031)"
10805087,JA104078,01/04/2017 02:17:00 PM,070XX S JUSTINE ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,0734,007,17,67,18,1167225,1857944,2017,02/14/2017 03:49:42 PM,41.765751373,-87.662623691,"(41.765751373, -87.662623691)"
10805201,JA104221,01/04/2017 01:58:00 PM,008XX N PARKSIDE AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,RESIDENTIAL YARD (FRONT/BACK),true,false,1511,015,29,25,18,1138537,1905045,2017,02/14/2017 03:49:42 PM,41.895569569,-87.766637586,"(41.895569569, -87.766637586)"
10805211,JA104098,01/04/2017 01:20:00 PM,081XX S RACINE AVE,2022,NARCOTICS,POSS: COCAINE,STREET,true,false,0613,006,21,71,18,1169740,1850723,2017,02/14/2017 03:49:42 PM,41.745881812,-87.653614491,"(41.745881812, -87.653614491)"
10805236,JA104317,01/04/2017 04:42:00 PM,047XX W VAN BUREN ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,SIDEWALK,true,false,1131,011,24,25,18,1144917,1897608,2017,02/14/2017 03:49:42 PM,41.87504354,-87.743392815,"(41.87504354, -87.743392815)"
10805269,JA104312,01/04/2017 04:50:00 PM,036XX W FLOURNOY ST,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENTIAL YARD (FRONT/BACK),true,false,1133,011,24,27,18,1152144,1896780,2017,02/14/2017 03:49:42 PM,41.872632044,-87.716879846,"(41.872632044, -87.716879846)"
10805291,JA104387,01/04/2017 05:30:00 PM,010XX N LAMON AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1531,015,37,25,18,1143501,1906635,2017,02/14/2017 03:49:42 PM,41.899841292,-87.748365913,"(41.899841292, -87.748365913)"
10805330,JA104425,01/04/2017 05:30:00 PM,024XX N CENTRAL AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,NURSING HOME/RETIREMENT HOME,true,false,2515,025,30,19,18,1138633,1915735,2017,02/14/2017 03:49:42 PM,41.924902436,-87.766025313,"(41.924902436, -87.766025313)"
10805385,JA104509,01/04/2017 07:39:00 PM,005XX S KILBOURN AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,1131,011,24,26,18,1146474,1897159,2017,02/14/2017 03:49:42 PM,41.873781921,-87.737687526,"(41.873781921, -87.737687526)"
10805449,JA104524,01/04/2017 07:50:00 PM,0000X S CICERO AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,true,false,1113,011,28,25,18,1144394,1899487,2017,02/14/2017 03:49:42 PM,41.880209594,-87.74526581,"(41.880209594, -87.74526581)"
10805488,JA104572,01/04/2017 08:12:00 PM,013XX N LOCKWOOD AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),APARTMENT,true,false,2532,025,37,25,18,1140782,1908380,2017,02/14/2017 03:49:42 PM,41.904680216,-87.758310005,"(41.904680216, -87.758310005)"
10805489,JA104560,01/04/2017 08:12:00 PM,013XX N LOCKWOOD AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),APARTMENT,true,false,2532,025,37,25,18,1140782,1908380,2017,02/14/2017 03:49:42 PM,41.904680216,-87.758310005,"(41.904680216, -87.758310005)"
10805494,JA104548,01/04/2017 08:16:00 PM,009XX N HARDING AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1112,011,27,23,18,1149885,1905961,2017,02/14/2017 03:49:42 PM,41.897869923,-87.724934746,"(41.897869923, -87.724934746)"
10805640,JA104713,01/05/2017 02:15:00 AM,032XX N HALSTED ST,2021,NARCOTICS,POSS: BARBITUATES,SIDEWALK,true,false,1924,019,44,6,18,1170347,1921946,2017,02/14/2017 03:49:42 PM,41.94131081,-87.649311786,"(41.94131081, -87.649311786)"
10806052,JA104942,01/05/2017 11:05:00 AM,009XX S LAWNDALE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1133,011,24,29,18,1151866,1895736,2017,02/14/2017 03:49:42 PM,41.869772666,-87.717927997,"(41.869772666, -87.717927997)"
10806140,JA105049,01/05/2017 12:16:00 PM,062XX S HONORE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,true,false,0714,007,15,67,18,1165091,1863276,2017,02/14/2017 03:49:42 PM,41.780428487,-87.67029486,"(41.780428487, -87.67029486)"
10806237,JA105143,01/05/2017 01:52:00 PM,006XX S CICERO AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1533,015,24,25,18,1144487,1896833,2017,02/14/2017 03:49:42 PM,41.872924943,-87.744991122,"(41.872924943, -87.744991122)"
10806372,JA105366,01/05/2017 03:20:00 PM,010XX W NORTH AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,RESTAURANT,true,false,1822,018,32,8,18,1169336,1910832,2017,02/14/2017 03:49:42 PM,41.910835515,-87.653351515,"(41.910835515, -87.653351515)"
10806377,JA105282,01/05/2017 03:28:00 PM,039XX W JACKSON BLVD,2024,NARCOTICS,POSS: HEROIN(WHITE),VACANT LOT/LAND,true,false,1122,011,28,26,18,1150216,1898398,2017,02/14/2017 03:49:42 PM,41.877109797,-87.723916284,"(41.877109797, -87.723916284)"
10806390,JA105419,01/05/2017 05:00:00 PM,047XX W VAN BUREN ST,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE PORCH/HALLWAY,true,false,1131,011,24,25,18,1144910,1897608,2017,02/14/2017 03:49:42 PM,41.875043672,-87.743418516,"(41.875043672, -87.743418516)"
10806399,JA105433,01/05/2017 05:00:00 PM,106XX S RHODES AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,RESIDENTIAL YARD (FRONT/BACK),true,false,0512,005,9,49,18,1181794,1834603,2017,02/14/2017 03:49:42 PM,41.701376792,-87.609942849,"(41.701376792, -87.609942849)"
10806574,JA105580,01/05/2017 07:18:00 PM,001XX S KILPATRICK AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),ALLEY,true,false,1113,011,28,25,18,1145077,1899020,2017,02/14/2017 03:49:42 PM,41.87891522,-87.742769681,"(41.87891522, -87.742769681)"
10806618,JA105604,01/05/2017 07:52:00 PM,039XX W GRENSHAW ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,RESIDENTIAL YARD (FRONT/BACK),true,false,1132,011,24,29,18,1150239,1894749,2017,02/14/2017 03:49:42 PM,41.867096076,-87.723926955,"(41.867096076, -87.723926955)"
10806627,JA105565,01/05/2017 05:54:00 PM,081XX S JEFFERY BLVD,2022,NARCOTICS,POSS: COCAINE,STREET,true,false,0414,004,8,46,18,1190943,1851326,2017,02/14/2017 03:49:42 PM,41.747050622,-87.575903914,"(41.747050622, -87.575903914)"
10806698,JA105669,01/05/2017 08:54:00 PM,064XX S JUSTINE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,true,false,0725,007,17,67,18,1167115,1861952,2017,02/14/2017 03:49:42 PM,41.776752199,-87.662912363,"(41.776752199, -87.662912363)"
10806720,JA105725,01/05/2017 10:33:00 PM,012XX W FULLERTON AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,COLLEGE/UNIVERSITY RESIDENCE HALL,true,false,1811,018,32,7,18,1167564,1916079,2017,02/14/2017 03:49:42 PM,41.92527195,-87.65970977,"(41.92527195, -87.65970977)"
10806731,JA105702,01/05/2017 09:24:00 PM,081XX S COLES AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,0422,004,7,46,18,1198235,1851568,2017,02/14/2017 03:49:42 PM,41.74753544,-87.549176566,"(41.74753544, -87.549176566)"
10806840,JA105228,01/05/2017 03:11:00 PM,039XX W JACKSON BLVD,2027,NARCOTICS,POSS: CRACK,ALLEY,true,false,1132,011,28,26,18,1150115,1898396,2017,02/14/2017 03:49:42 PM,41.877106276,-87.724287181,"(41.877106276, -87.724287181)"
10807146,JA106012,01/06/2017 10:20:00 AM,0000X S LEAMINGTON AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,1533,015,28,25,18,1142141,1899417,2017,02/14/2017 03:49:42 PM,41.88005957,-87.753540414,"(41.88005957, -87.753540414)"
10807209,JA105996,01/06/2017 09:45:00 AM,011XX N RIDGEWAY AVE,2023,NARCOTICS,POSS: HEROIN(BRN/TAN),SIDEWALK,true,false,1112,011,27,23,18,1151172,1907281,2017,02/14/2017 03:49:42 PM,41.901466992,-87.720173039,"(41.901466992, -87.720173039)"
10807224,JA106014,01/06/2017 09:15:00 AM,010XX N RIDGEWAY AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1112,011,27,23,18,1151189,1906765,2017,02/14/2017 03:49:42 PM,41.900050704,-87.720124143,"(41.900050704, -87.720124143)"
10807295,JA106081,01/06/2017 11:36:00 AM,012XX S HARDING AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1011,010,24,29,18,1150243,1894116,2017,02/14/2017 03:49:42 PM,41.865358972,-87.723928767,"(41.865358972, -87.723928767)"
10807473,JA106184,01/06/2017 01:15:00 PM,038XX W 16TH ST,2025,NARCOTICS,POSS: HALLUCINOGENS,VEHICLE NON-COMMERCIAL,true,false,1014,010,24,29,18,1150894,1891768,2017,02/14/2017 03:49:42 PM,41.858903078,-87.721600321,"(41.858903078, -87.721600321)"
10807477,JA106231,01/06/2017 01:30:00 PM,050XX S ARCHER AVE,2110,NARCOTICS,POS: HYPODERMIC NEEDLE,STREET,true,false,0815,008,14,57,18,1150034,1870806,2017,02/14/2017 03:49:42 PM,41.801397295,-87.725301721,"(41.801397295, -87.725301721)"
10807561,JA106257,01/06/2017 02:22:00 PM,002XX E 107TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,0513,005,9,49,18,1179608,1834064,2017,02/14/2017 03:49:42 PM,41.69994781,-87.617963597,"(41.69994781, -87.617963597)"
10807820,JA106668,01/06/2017 07:46:00 PM,122XX S LOWE AVE,2027,NARCOTICS,POSS: CRACK,STREET,true,false,0523,005,34,53,18,1174191,1823775,2017,02/14/2017 03:49:42 PM,41.671834945,-87.638102391,"(41.671834945, -87.638102391)"
10807860,JA106667,01/06/2017 07:05:00 PM,047XX W MONROE ST,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,true,false,1113,011,28,25,18,1144756,1899145,2017,02/14/2017 03:49:42 PM,41.87926429,-87.743945195,"(41.87926429, -87.743945195)"
10807861,JA106518,01/06/2017 05:34:00 PM,038XX W MADISON ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),COMMERCIAL / BUSINESS OFFICE,true,false,1122,011,28,26,18,1150557,1899732,2017,02/14/2017 03:49:42 PM,41.880763789,-87.722629368,"(41.880763789, -87.722629368)"
10807868,JA106676,01/06/2017 07:03:00 PM,045XX S WABASH AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),CHA APARTMENT,true,false,0215,002,3,38,18,1177473,1875032,2017,02/14/2017 03:49:42 PM,41.812417118,-87.624545162,"(41.812417118, -87.624545162)"
10807915,JA106665,01/06/2017 08:15:00 PM,033XX W OHIO ST,2024,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,true,false,1121,011,27,23,18,1153830,1903796,2017,02/14/2017 03:49:42 PM,41.891851273,-87.710502796,"(41.891851273, -87.710502796)"
10807939,JA106808,01/06/2017 10:40:00 PM,005XX S STATE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,COLLEGE/UNIVERSITY RESIDENCE HALL,true,false,0123,001,2,32,18,1176447,1897915,2017,02/14/2017 03:49:42 PM,41.875232942,-87.6276188,"(41.875232942, -87.6276188)"
10807990,JA106896,01/07/2017 01:53:00 AM,0000X W ELM ST,2022,NARCOTICS,POSS: COCAINE,ALLEY,true,false,1824,018,42,8,18,1175895,1908089,2017,02/14/2017 03:49:42 PM,41.903163384,-87.629339033,"(41.903163384, -87.629339033)"
10808086,JA106955,01/07/2017 04:11:00 AM,058XX W GRAND AVE,2022,NARCOTICS,POSS: COCAINE,STREET,true,false,2515,025,29,19,18,1137194,1913858,2017,02/14/2017 03:49:42 PM,41.919777738,-87.771358129,"(41.919777738, -87.771358129)"
10808224,JA107128,01/07/2017 10:25:00 AM,015XX N CENTRAL AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,2532,025,37,25,18,1138717,1909591,2017,02/14/2017 03:49:42 PM,41.908041077,-87.765866033,"(41.908041077, -87.765866033)"
10808225,JA107082,01/07/2017 10:15:00 AM,038XX W GRAND AVE,2023,NARCOTICS,POSS: HEROIN(BRN/TAN),ALLEY,true,false,2535,025,27,23,18,1150684,1908342,2017,02/14/2017 03:49:42 PM,41.904388038,-87.721937752,"(41.904388038, -87.721937752)"
