ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9762372,HX398368,08/22/2014 06:10:00 PM,078XX S EAST END AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,0414,004,8,43,18,,,2014,01/10/2016 08:18:39 AM,,,
9778659,HX426183,09/12/2014 08:50:00 PM,016XX N LECLAIRE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE PORCH/HALLWAY,true,false,2533,025,37,25,18,,,2014,08/17/2015 03:03:40 PM,,,
9780901,HX419048,09/07/2014 10:46:00 AM,007XX S INDEPENDENCE BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1133,011,24,27,18,,,2014,08/17/2015 03:03:40 PM,,,
9782356,HX415706,09/04/2014 05:41:55 PM,123XX S EMERALD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0523,005,34,53,18,,,2014,02/04/2016 06:33:39 AM,,,
9785711,HX369572,08/01/2014 12:16:55 PM,081XX S LUELLA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE-GARAGE,true,false,0414,004,8,46,18,,,2014,02/04/2016 06:33:39 AM,,,
9809711,HX455439,10/04/2014 09:00:00 PM,051XX W MADISON ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,true,false,1533,015,28,25,18,,,2014,08/17/2015 03:03:40 PM,,,
9839005,HX438269,09/22/2014 06:00:00 AM,006XX W OHARE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,GOVERNMENT BUILDING/PROPERTY,true,false,1654,016,41,76,18,,,2014,02/04/2016 06:33:39 AM,,,
9856647,HX443184,09/25/2014 05:55:59 PM,079XX S INGLESIDE AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,RESIDENCE,true,false,0624,006,8,44,18,,,2014,02/04/2016 06:33:39 AM,,,
9864136,HX451596,10/01/2014 08:19:42 PM,032XX S MILLARD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,true,false,1032,010,22,30,18,,,2014,02/04/2016 06:33:39 AM,,,
9865247,HX454824,10/04/2014 10:16:19 AM,056XX S NEWCASTLE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,APARTMENT,true,false,0811,008,23,56,18,,,2014,02/04/2016 06:33:39 AM,,,
9875111,HX460378,10/08/2014 07:45:00 PM,0000X S WHIPPLE ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,VEHICLE NON-COMMERCIAL,true,false,1124,011,28,27,18,,,2014,02/04/2016 06:33:39 AM,,,
9877656,HX495258,11/04/2014 09:24:26 PM,031XX N MONTICELLO AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,RESIDENCE,true,false,2523,025,35,21,18,,,2014,02/04/2016 06:33:39 AM,,,
9882915,HX530638,12/05/2014 12:18:00 AM,056XX W ALTGELD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2515,025,30,19,18,,,2014,08/17/2015 03:03:40 PM,,,
9889598,HX520580,11/25/2014 03:34:00 PM,010XX W ALBION AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,true,false,2432,024,49,1,18,,,2014,02/04/2016 06:33:39 AM,,,
9892227,HX473008,10/18/2014 07:46:00 PM,033XX W VAN BUREN ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,true,false,1134,011,28,27,18,,,2014,02/04/2016 06:33:39 AM,,,
9916220,HX538380,12/11/2014 02:00:00 PM,053XX S DAMEN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0932,009,16,61,18,,,2014,02/04/2016 06:33:39 AM,,,
9919788,HX533715,12/07/2014 05:51:00 PM,0000X N KEELER AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,VEHICLE NON-COMMERCIAL,true,false,1115,011,28,26,18,,,2014,02/04/2016 06:33:39 AM,,,
9920206,HX520441,11/25/2014 05:21:56 PM,011XX W 84TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,APARTMENT,true,false,0613,006,21,71,18,,,2014,02/04/2016 06:33:39 AM,,,
9934329,HX543196,12/15/2014 01:57:00 PM,054XX S WINCHESTER AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0932,009,16,61,18,,,2014,02/04/2016 06:33:39 AM,,,
9939715,HX558269,12/29/2014 07:35:00 AM,091XX S ANTHONY AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,true,false,0423,004,7,48,18,,,2014,08/17/2015 03:03:40 PM,,,
9946133,HX528101,12/02/2014 05:26:00 PM,124XX S EMERALD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,true,false,0523,005,34,53,18,,,2014,02/04/2016 06:33:39 AM,,,
9958042,HX531582,12/05/2014 05:55:00 PM,075XX S COLES AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,VEHICLE NON-COMMERCIAL,true,false,0421,004,7,43,18,,,2014,02/04/2016 06:33:39 AM,,,
9972120,HX545701,12/17/2014 01:49:00 PM,020XX W GARFIELD BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,GAS STATION,true,false,0932,009,16,61,18,,,2014,02/04/2016 06:33:39 AM,,,
9974952,HX559626,12/30/2014 11:57:00 AM,004XX N AVERS AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,VEHICLE NON-COMMERCIAL,true,false,1122,011,27,23,18,,,2014,02/04/2016 06:33:39 AM,,,
10182431,HX459558,10/15/2014 03:06:00 PM,004XX W ROOSEVELT RD,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,BANK,true,false,0124,001,2,28,18,,,2014,02/04/2016 06:33:39 AM,,,
10259032,HX250903,05/06/2014 02:20:00 PM,074XX S EGGLESTON AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,true,false,0732,007,17,68,18,,,2014,02/04/2016 06:33:39 AM,,,
9446770,HX100039,01/01/2014 12:30:00 AM,002XX S LOCKWOOD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1522,015,29,25,18,1141041,1898610,2014,02/04/2016 06:33:39 AM,41.87786538,-87.757599414,"(41.87786538, -87.757599414)"
9446774,HX100101,01/01/2014 01:19:00 AM,026XX E 78TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0421,004,7,43,18,1195482,1853767,2014,02/04/2016 06:33:39 AM,41.753638069,-87.559191655,"(41.753638069, -87.559191655)"
9446787,HX100042,01/01/2014 12:30:00 AM,009XX W BELMONT AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA PLATFORM,true,false,1933,019,44,6,18,1169269,1921430,2014,02/04/2016 06:33:39 AM,41.93991842,-87.653288878,"(41.93991842, -87.653288878)"
9446793,HX100099,01/01/2014 01:41:00 AM,078XX S HALSTED ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,POLICE FACILITY/VEH PARKING LOT,true,false,0621,006,17,71,18,1172325,1852947,2014,02/04/2016 06:33:39 AM,41.751928332,-87.644077264,"(41.751928332, -87.644077264)"
9446825,HX100032,01/01/2014 12:14:00 AM,073XX S EBERHART AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,RESIDENCE,true,false,0323,003,6,69,18,1180847,1856484,2014,02/04/2016 06:33:39 AM,41.761442654,-87.612739654,"(41.761442654, -87.612739654)"
9447154,HX100569,01/01/2014 12:09:00 PM,078XX S WESTERN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),true,false,0835,008,18,70,18,1161741,1852564,2014,02/04/2016 06:33:39 AM,41.75110345,-87.68287357,"(41.75110345, -87.68287357)"
9447191,HX100587,01/01/2014 12:45:00 PM,054XX S WINCHESTER AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0932,009,16,61,18,1164279,1868644,2014,02/04/2016 06:33:39 AM,41.795176107,-87.673120679,"(41.795176107, -87.673120679)"
9447204,HX100571,01/01/2014 12:29:00 PM,016XX N LARAMIE AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,PARKING LOT/GARAGE(NON.RESID.),true,false,2532,025,37,25,18,1141477,1910260,2014,02/04/2016 06:33:39 AM,41.909826336,-87.755710531,"(41.909826336, -87.755710531)"
9447215,HX100599,01/01/2014 12:57:00 PM,033XX W HURON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1121,011,27,23,18,1153825,1904464,2014,02/04/2016 06:33:39 AM,41.89368443,-87.710503351,"(41.89368443, -87.710503351)"
9447231,HX100525,01/01/2014 11:55:00 AM,037XX W WASHINGTON BLVD,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,VEHICLE NON-COMMERCIAL,true,false,1122,011,28,27,18,1151416,1900064,2014,02/04/2016 06:33:39 AM,41.881658016,-87.719466447,"(41.881658016, -87.719466447)"
9447256,HX100649,01/01/2014 12:52:00 PM,0000X N WESTERN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,GAS STATION,true,false,1223,012,2,28,18,1160400,1900403,2014,02/04/2016 06:33:39 AM,41.882407184,-87.686468002,"(41.882407184, -87.686468002)"
9447265,HX100639,01/01/2014 01:15:00 PM,003XX N CENTRAL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1523,015,28,25,18,1138978,1901836,2014,02/04/2016 06:33:39 AM,41.886755667,-87.765095923,"(41.886755667, -87.765095923)"
9447266,HX100663,01/01/2014 02:03:00 PM,027XX W DEVON AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,true,false,2412,024,50,2,18,1157081,1942356,2014,02/04/2016 06:33:39 AM,41.997597074,-87.697512817,"(41.997597074, -87.697512817)"
9447275,HX100646,01/01/2014 01:20:00 PM,054XX W MADISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,true,false,1522,015,29,25,18,1140104,1899490,2014,02/04/2016 06:33:39 AM,41.88029741,-87.76101835,"(41.88029741, -87.76101835)"
9447324,HX100739,01/01/2014 03:34:00 PM,048XX W JACKSON BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1533,015,24,25,18,1144144,1898232,2014,02/04/2016 06:33:39 AM,41.876770417,-87.746215316,"(41.876770417, -87.746215316)"
9447396,HX100860,01/01/2014 06:55:00 PM,052XX W ADAMS ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1522,015,29,25,18,1141533,1898831,2014,02/04/2016 06:33:39 AM,41.878462761,-87.755787426,"(41.878462761, -87.755787426)"
9447413,HX100819,01/01/2014 05:33:00 PM,007XX S WASHTENAW AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1135,011,2,27,18,1158488,1896503,2014,02/04/2016 06:33:39 AM,41.871744543,-87.693595647,"(41.871744543, -87.693595647)"
9447435,HX100888,01/01/2014 06:09:00 PM,039XX W HURON ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,RESIDENCE,true,false,1122,011,27,23,18,1149838,1904383,2014,02/04/2016 06:33:39 AM,41.893540643,-87.725148458,"(41.893540643, -87.725148458)"
9447466,HX100896,01/01/2014 06:56:00 PM,080XX S COTTAGE GROVE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0631,006,6,44,18,1182952,1851865,2014,02/04/2016 06:33:39 AM,41.748718992,-87.605168008,"(41.748718992, -87.605168008)"
9447469,HX100955,01/01/2014 09:26:00 PM,051XX W CHICAGO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1531,015,37,25,18,1141769,1904840,2014,02/04/2016 06:33:39 AM,41.894947832,-87.754772114,"(41.894947832, -87.754772114)"
9447472,HX100967,01/01/2014 09:12:00 PM,021XX E 76TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0414,004,8,43,18,1192025,1855002,2014,02/04/2016 06:33:39 AM,41.757111672,-87.571820026,"(41.757111672, -87.571820026)"
9447489,HX100974,01/01/2014 10:02:00 PM,092XX S GREENWOOD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0413,004,8,47,18,1185161,1843926,2014,02/04/2016 06:33:39 AM,41.726881941,-87.597322317,"(41.726881941, -87.597322317)"
9447510,HX101004,01/01/2014 11:02:00 PM,051XX W CHICAGO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,GAS STATION,true,false,1531,015,37,25,18,1141741,1904839,2014,02/04/2016 06:33:39 AM,41.894945606,-87.754874977,"(41.894945606, -87.754874977)"
9447529,HX101006,01/01/2014 11:02:00 PM,079XX S HALSTED ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA BUS STOP,true,false,0621,006,17,71,18,1172345,1852224,2014,02/04/2016 06:33:39 AM,41.749943887,-87.644025199,"(41.749943887, -87.644025199)"
9447531,HX101016,01/01/2014 11:14:00 PM,008XX N LATROBE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,true,false,1524,015,37,25,18,1141204,1905061,2014,02/04/2016 06:33:39 AM,41.895564718,-87.756841782,"(41.895564718, -87.756841782)"
9447598,HX101073,01/02/2014 12:30:00 AM,025XX W 115TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2212,022,19,75,18,1161240,1828282,2014,02/04/2016 06:33:39 AM,41.684479951,-87.685379173,"(41.684479951, -87.685379173)"
9447930,HX101247,01/02/2014 11:10:00 AM,057XX S ABERDEEN ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0712,007,16,68,18,1169960,1866841,2014,02/04/2016 06:33:39 AM,41.790106855,-87.652340761,"(41.790106855, -87.652340761)"
9447980,HX101274,01/02/2014 10:42:00 AM,003XX S KILBOURN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1131,011,24,26,18,1146441,1898162,2014,02/04/2016 06:33:39 AM,41.876534902,-87.737783136,"(41.876534902, -87.737783136)"
9448034,HX101254,01/02/2014 10:30:00 AM,006XX N HOMAN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1121,011,27,23,18,1153596,1904108,2014,02/04/2016 06:33:39 AM,41.892712089,-87.711353872,"(41.892712089, -87.711353872)"
9448106,HX101363,01/02/2014 12:30:00 PM,028XX E 76TH ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,true,false,0421,004,7,43,18,1196217,1855460,2014,02/04/2016 06:33:39 AM,41.758265604,-87.556442174,"(41.758265604, -87.556442174)"
9448151,HX101353,01/02/2014 12:38:00 PM,039XX W WILCOX ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1122,011,28,26,18,1150216,1899047,2014,02/04/2016 06:33:39 AM,41.878890725,-87.723899363,"(41.878890725, -87.723899363)"
9448207,HX101407,01/02/2014 01:34:00 PM,048XX W JACKSON BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ABANDONED BUILDING,true,false,1533,015,24,25,18,1144311,1898236,2014,02/04/2016 06:33:39 AM,41.876778257,-87.745602036,"(41.876778257, -87.745602036)"
9448218,HX101430,01/02/2014 02:00:00 PM,002XX E 58TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0232,002,20,40,18,1178777,1866612,2014,02/04/2016 06:33:39 AM,41.789282262,-87.620018434,"(41.789282262, -87.620018434)"
9448240,HX101372,01/02/2014 12:52:00 PM,035XX W ROOSEVELT RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CONVENIENCE STORE,true,false,1021,010,24,29,18,1152860,1894479,2014,02/04/2016 06:33:39 AM,41.866303706,-87.71431199,"(41.866303706, -87.71431199)"
9448296,HX101465,01/02/2014 02:20:00 PM,016XX E 79TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,true,false,0414,004,8,43,18,1188721,1852930,2014,02/04/2016 06:33:39 AM,41.751505533,-87.583994603,"(41.751505533, -87.583994603)"
9448309,HX101526,01/02/2014 03:01:00 PM,007XX W 117TH PL,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0524,005,34,53,18,1173414,1827022,2014,02/04/2016 06:33:39 AM,41.680762408,-87.640850694,"(41.680762408, -87.640850694)"
9448314,HX101495,01/02/2014 02:30:00 PM,052XX W ADAMS ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1522,015,29,25,18,1141570,1898832,2014,02/04/2016 06:33:39 AM,41.878464822,-87.755651544,"(41.878464822, -87.755651544)"
9448421,HX101673,01/02/2014 04:45:00 PM,045XX S ROCKWELL ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,APARTMENT,true,false,0922,009,12,58,18,1159792,1874542,2014,02/04/2016 06:33:39 AM,41.811454364,-87.689412617,"(41.811454364, -87.689412617)"
9448451,HX101749,01/02/2014 07:15:00 PM,001XX N LAPORTE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1532,015,28,25,18,1143352,1900701,2014,02/04/2016 06:33:39 AM,41.883560486,-87.749061615,"(41.883560486, -87.749061615)"
9448452,HX101706,01/02/2014 05:31:00 PM,020XX W 69TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,true,false,0735,007,17,67,18,1164003,1858896,2014,02/04/2016 06:33:39 AM,41.76843213,-87.674406701,"(41.76843213, -87.674406701)"
9448457,HX101757,01/02/2014 07:15:00 PM,033XX W CONGRESS PKWY,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1134,011,28,27,18,1154330,1897510,2014,02/04/2016 06:33:39 AM,41.87459188,-87.708834505,"(41.87459188, -87.708834505)"
9448458,HX101759,01/02/2014 07:05:00 PM,033XX W FLOURNOY ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1134,011,24,27,18,1154114,1896833,2014,02/04/2016 06:33:39 AM,41.87273843,-87.709645629,"(41.87273843, -87.709645629)"
9448487,HX101806,01/02/2014 08:10:00 PM,012XX N KEELER AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2534,025,37,23,18,1148156,1907842,2014,02/04/2016 06:33:39 AM,41.903065053,-87.731236756,"(41.903065053, -87.731236756)"
9448509,HX101797,01/02/2014 07:32:00 PM,049XX W IRVING PARK RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1634,016,45,15,18,1142734,1926139,2014,02/04/2016 06:33:39 AM,41.953376563,-87.750696367,"(41.953376563, -87.750696367)"
9448557,HX101857,01/02/2014 09:17:00 PM,007XX N CENTRAL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1524,015,37,25,18,1138891,1904389,2014,02/04/2016 06:33:39 AM,41.893763001,-87.765353356,"(41.893763001, -87.765353356)"
9448567,HX101824,01/02/2014 08:11:00 PM,034XX W HARRISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1133,011,24,27,18,1153603,1897150,2014,02/04/2016 06:33:39 AM,41.873618486,-87.711513323,"(41.873618486, -87.711513323)"
9448568,HX101877,01/02/2014 09:45:00 PM,042XX W JACKSON BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1115,011,28,26,18,1148230,1898350,2014,02/04/2016 06:33:39 AM,41.877016544,-87.7312096,"(41.877016544, -87.7312096)"
9448571,HX101891,01/02/2014 09:48:00 PM,106XX S WENTWORTH AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0512,005,34,49,18,1176833,1834407,2014,02/04/2016 06:33:39 AM,41.700951853,-87.628114172,"(41.700951853, -87.628114172)"
9448585,HX101894,01/02/2014 10:39:00 PM,003XX E 43RD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0213,002,3,38,18,1178855,1876565,2014,02/04/2016 06:33:39 AM,41.816592408,-87.61942932,"(41.816592408, -87.61942932)"
9448592,HX101887,01/02/2014 09:54:00 PM,038XX W GLADYS AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1133,011,28,26,18,1150817,1898080,2014,02/04/2016 06:33:39 AM,41.876225438,-87.72171789,"(41.876225438, -87.72171789)"
9448596,HX101911,01/02/2014 11:00:00 PM,079XX S TALMAN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0835,008,18,70,18,1160095,1851682,2014,02/04/2016 06:33:39 AM,41.748717095,-87.688929582,"(41.748717095, -87.688929582)"
9448628,HX101963,01/03/2014 12:10:00 AM,007XX W 111TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),true,false,2233,022,34,49,18,1173163,1831247,2014,02/04/2016 06:33:39 AM,41.692362009,-87.641645304,"(41.692362009, -87.641645304)"
9449148,HX102218,01/03/2014 10:10:00 AM,040XX W CARROLL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,true,false,1114,011,28,26,18,1149458,1901931,2014,02/04/2016 06:33:39 AM,41.886819476,-87.726607753,"(41.886819476, -87.726607753)"
9449200,HX102255,01/03/2014 11:10:00 AM,048XX W FERDINAND ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,ABANDONED BUILDING,true,false,1532,015,28,25,18,1143905,1902889,2014,02/04/2016 06:33:39 AM,41.889554269,-87.74697603,"(41.889554269, -87.74697603)"
9449239,HX102272,01/03/2014 11:30:00 AM,051XX W CHICAGO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,GAS STATION,true,false,1531,015,37,25,18,1141741,1904839,2014,02/04/2016 06:33:39 AM,41.894945606,-87.754874977,"(41.894945606, -87.754874977)"
9449380,HX102347,01/03/2014 12:20:00 PM,056XX S ELIZABETH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,APARTMENT,true,false,0713,007,16,67,18,1168951,1867402,2014,02/04/2016 06:33:39 AM,41.791668176,-87.656024275,"(41.791668176, -87.656024275)"
9449463,HX102370,01/03/2014 11:40:00 AM,048XX W MONROE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1533,015,28,25,18,1144152,1899223,2014,02/04/2016 06:33:39 AM,41.879489692,-87.746161049,"(41.879489692, -87.746161049)"
9449498,HX102403,01/03/2014 01:30:00 PM,109XX S HALSTED ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,2233,022,34,75,18,1172932,1832208,2014,02/04/2016 06:33:39 AM,41.69500423,-87.642462811,"(41.69500423, -87.642462811)"
9449597,HX102456,01/03/2014 02:15:00 PM,005XX N LAVERGNE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE PORCH/HALLWAY,true,false,1532,015,28,25,18,1142944,1902856,2014,02/04/2016 06:33:39 AM,41.889481679,-87.750506095,"(41.889481679, -87.750506095)"
9449607,HX102408,01/03/2014 01:16:00 PM,033XX W HURON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1121,011,27,23,18,1154167,1904471,2014,02/04/2016 06:33:39 AM,41.893696819,-87.709247108,"(41.893696819, -87.709247108)"
9449623,HX102451,01/03/2014 01:30:00 PM,031XX W DEVON AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,true,false,2412,024,50,2,18,1154059,1942262,2014,02/04/2016 06:33:39 AM,41.997400171,-87.708632201,"(41.997400171, -87.708632201)"
