ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10802289,JA101397,01/02/2017 10:51:00 AM,034XX W MADISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1123,011,28,27,18,1153508,1899806,2017,02/14/2017 03:49:42 PM,41.880908718,-87.711791501,"(41.880908718, -87.711791501)"
10802360,JA101534,01/02/2017 12:24:00 PM,065XX S OAKLEY AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0832,008,15,66,18,1162195,1861334,2017,02/14/2017 03:49:42 PM,41.77516016,-87.680966146,"(41.77516016, -87.680966146)"
10802508,JA101699,01/02/2017 02:11:00 PM,076XX S PAULINA ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,true,false,0611,006,17,71,18,1166339,1853984,2017,02/14/2017 03:49:42 PM,41.754903505,-87.665983785,"(41.754903505, -87.665983785)"
10802733,JA102018,01/02/2017 07:06:00 PM,053XX W DIVISION ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,true,false,2532,025,37,25,18,1140718,1907482,2017,02/14/2017 03:49:42 PM,41.902217176,-87.758567201,"(41.902217176, -87.758567201)"
10802748,JA102019,01/02/2017 07:10:00 PM,051XX N CALIFORNIA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,HOSPITAL BUILDING/GROUNDS,true,false,2031,020,40,4,18,1156765,1934174,2017,02/14/2017 03:49:42 PM,41.975151721,-87.698898226,"(41.975151721, -87.698898226)"
10802799,JA102041,01/02/2017 07:18:00 PM,001XX N MAYFIELD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1512,015,29,25,18,1137139,1900422,2017,02/14/2017 03:49:42 PM,41.882908683,-87.771883295,"(41.882908683, -87.771883295)"
10802801,JA102034,01/02/2017 07:34:00 PM,083XX S ADA ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,true,false,0613,006,21,71,18,1168782,1849423,2017,02/14/2017 03:49:42 PM,41.742335144,-87.657162229,"(41.742335144, -87.657162229)"
10802834,JA102165,01/02/2017 09:45:00 PM,038XX W ROOSEVELT RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1011,010,24,29,18,1150993,1894437,2017,02/14/2017 03:49:42 PM,41.866225191,-87.721167065,"(41.866225191, -87.721167065)"
10802898,JA102233,01/02/2017 11:13:00 PM,070XX S CRANDON AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,true,false,0331,003,5,43,18,1192536,1858908,2017,02/14/2017 03:49:42 PM,41.767817613,-87.569820269,"(41.767817613, -87.569820269)"
10802929,JA102261,01/03/2017 12:53:00 AM,048XX N CICERO AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,true,false,1623,016,45,12,18,1143509,1931567,2017,02/14/2017 03:49:42 PM,41.968256955,-87.747710996,"(41.968256955, -87.747710996)"
10803093,JA102323,01/03/2017 04:05:00 AM,059XX W ADDISON ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,true,false,1633,016,38,15,18,1136061,1923328,2017,02/14/2017 03:49:42 PM,41.94578476,-87.775294544,"(41.94578476, -87.775294544)"
10803372,JA102519,01/03/2017 09:00:00 AM,038XX W ROOSEVELT RD,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,GAS STATION,true,false,1011,010,24,29,18,1151170,1894442,2017,02/14/2017 03:49:42 PM,41.866235446,-87.720517147,"(41.866235446, -87.720517147)"
10803748,JA102899,01/03/2017 02:51:00 PM,0000X S LEAMINGTON AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,APARTMENT,true,false,1533,015,28,25,18,1142140,1899432,2017,02/14/2017 03:49:42 PM,41.88010075,-87.753543714,"(41.88010075, -87.753543714)"
10803787,JA103007,01/03/2017 04:41:00 PM,011XX S WHIPPLE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1134,011,28,29,18,1156202,1894882,2017,02/14/2017 03:49:42 PM,41.867342796,-87.702032269,"(41.867342796, -87.702032269)"
10803811,JA102985,01/03/2017 04:12:00 PM,091XX S COMMERCIAL AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,0424,004,10,46,18,1197732,1844953,2017,02/14/2017 03:49:42 PM,41.729395932,-87.551239943,"(41.729395932, -87.551239943)"
10804029,JA103212,01/03/2017 06:33:00 PM,022XX S KOLIN AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,1013,010,22,29,18,1147997,1888795,2017,02/14/2017 03:49:42 PM,41.850800938,-87.732310727,"(41.850800938, -87.732310727)"
10804107,JA103343,01/03/2017 08:04:00 PM,030XX S HAMLIN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, GROUNDS",true,false,1031,010,22,30,18,1151526,1884026,2017,02/14/2017 03:49:42 PM,41.837645696,-87.719483579,"(41.837645696, -87.719483579)"
10804855,JA103874,01/04/2017 10:45:00 AM,011XX S FRANCISCO AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,true,false,1135,011,28,29,18,1157198,1894932,2017,02/14/2017 03:49:42 PM,41.867459843,-87.698374433,"(41.867459843, -87.698374433)"
10805105,JA103949,01/04/2017 01:03:00 PM,032XX W DIVISION ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,true,false,1422,014,26,23,18,1154571,1907800,2017,02/14/2017 03:49:42 PM,41.902823832,-87.707674184,"(41.902823832, -87.707674184)"
10805229,JA104218,01/04/2017 02:40:00 PM,001XX N MAYFIELD AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,true,false,1512,015,29,25,18,1137138,1900480,2017,02/14/2017 03:49:42 PM,41.883067861,-87.771885574,"(41.883067861, -87.771885574)"
10805258,JA104178,01/04/2017 01:34:00 PM,101XX S WESTERN AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,true,false,2211,022,19,72,18,1162171,1837431,2017,02/14/2017 03:49:42 PM,41.70956715,-87.681717643,"(41.70956715, -87.681717643)"
10805510,JA104505,01/04/2017 06:53:00 PM,009XX N AVERS AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,true,false,1112,011,27,23,18,1150546,1906088,2017,02/14/2017 03:49:42 PM,41.898205536,-87.72250362,"(41.898205536, -87.72250362)"
10805521,JA104557,01/04/2017 08:37:00 PM,048XX W ADAMS ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1533,015,28,25,18,1144232,1898895,2017,02/14/2017 03:49:42 PM,41.878588118,-87.745875542,"(41.878588118, -87.745875542)"
10805570,JA104639,01/04/2017 11:30:00 PM,034XX W MADISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1123,011,28,27,18,1153515,1899806,2017,02/14/2017 03:49:42 PM,41.880908579,-87.711765797,"(41.880908579, -87.711765797)"
10806629,JA105613,01/05/2017 07:54:00 PM,047XX W GLADYS AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1131,011,24,25,18,1144886,1897936,2017,02/14/2017 03:49:42 PM,41.875944197,-87.743498359,"(41.875944197, -87.743498359)"
10806717,JA105638,01/05/2017 06:30:00 PM,011XX W 56TH ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,SIDEWALK,true,false,0712,007,16,68,18,1169476,1867657,2017,02/14/2017 03:49:42 PM,41.792356559,-87.654091813,"(41.792356559, -87.654091813)"
10807450,JA105900,01/06/2017 06:28:00 AM,056XX S ADA ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,RESIDENCE,true,false,0713,007,16,67,18,1168288,1867432,2017,02/14/2017 03:49:42 PM,41.791764808,-87.658454507,"(41.791764808, -87.658454507)"
10807599,JA106291,01/06/2017 02:25:00 PM,008XX W WELLINGTON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,HOSPITAL BUILDING/GROUNDS,true,false,1933,019,44,6,18,1169981,1920130,2017,02/14/2017 03:49:42 PM,41.936335635,-87.650710119,"(41.936335635, -87.650710119)"
10807877,JA106732,01/06/2017 09:05:00 PM,004XX E 79TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0624,006,6,69,18,1180467,1852722,2017,02/14/2017 03:49:42 PM,41.751128044,-87.614247622,"(41.751128044, -87.614247622)"
10807894,JA106681,01/06/2017 07:31:00 PM,003XX S SPAULDING AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,true,false,1134,011,28,27,18,1154432,1898253,2017,02/14/2017 03:49:42 PM,41.876628713,-87.708440142,"(41.876628713, -87.708440142)"
10808304,JA107224,01/07/2017 09:50:00 AM,0000X S LEAMINGTON AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,true,false,1533,015,28,25,18,1142141,1899414,2017,02/14/2017 03:49:42 PM,41.880051337,-87.753540489,"(41.880051337, -87.753540489)"
10808411,JA107375,01/07/2017 01:00:00 PM,111XX S MICHIGAN AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,true,false,0531,005,9,49,18,1178796,1830899,2017,02/14/2017 03:49:42 PM,41.691281071,-87.621032627,"(41.691281071, -87.621032627)"
10808438,JA107478,01/07/2017 03:35:00 PM,011XX N PULASKI RD,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,1112,011,27,23,18,1149510,1907372,2017,02/14/2017 03:49:42 PM,41.90174914,-87.726275422,"(41.90174914, -87.726275422)"
10808440,JA107437,01/07/2017 02:00:00 PM,038XX W ROOSEVELT RD,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,true,false,1011,010,24,29,18,1151170,1894442,2017,02/14/2017 03:49:42 PM,41.866235446,-87.720517147,"(41.866235446, -87.720517147)"
10808454,JA107468,01/07/2017 04:00:00 PM,075XX S DR MARTIN LUTHER KING JR DR,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,true,false,0624,006,6,69,18,1180213,1855084,2017,02/14/2017 03:49:42 PM,41.757615453,-87.61510614,"(41.757615453, -87.61510614)"
10808756,JA107843,01/07/2017 10:20:00 PM,004XX S KOSTNER AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,GAS STATION,true,false,1131,011,24,26,18,1147129,1897553,2017,02/14/2017 03:49:42 PM,41.874850606,-87.735272577,"(41.874850606, -87.735272577)"
10809232,JA108525,01/08/2017 04:29:00 PM,011XX S MOZART ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,true,false,1135,011,28,29,18,1157528,1895068,2017,02/14/2017 03:49:42 PM,41.867826337,-87.697159248,"(41.867826337, -87.697159248)"
10809373,JA108666,01/08/2017 07:50:00 PM,088XX S COTTAGE GROVE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,OTHER,true,false,0632,006,8,44,18,1183114,1846324,2017,02/14/2017 03:49:42 PM,41.733510114,-87.604746291,"(41.733510114, -87.604746291)"
10809453,JA108790,01/08/2017 11:55:00 PM,012XX S FAIRFIELD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1023,010,28,29,18,1158222,1894421,2017,02/14/2017 03:49:42 PM,41.866036762,-87.694629116,"(41.866036762, -87.694629116)"
10809825,JA109139,01/09/2017 10:30:00 AM,034XX W MADISON ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,true,false,1123,011,28,27,18,1153515,1899806,2017,02/14/2017 03:49:42 PM,41.880908579,-87.711765797,"(41.880908579, -87.711765797)"
10809928,JA109268,01/09/2017 12:30:00 PM,001XX N CALIFORNIA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1222,012,2,27,18,1157707,1900740,2017,02/14/2017 03:49:42 PM,41.883387219,-87.696347569,"(41.883387219, -87.696347569)"
10809992,JA109190,01/09/2017 11:00:00 AM,062XX N PAULINA ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2433,024,40,77,18,1164052,1941393,2017,02/14/2017 03:49:42 PM,41.994809674,-87.671896489,"(41.994809674, -87.671896489)"
10810165,JA109455,01/09/2017 01:50:00 PM,038XX W ROOSEVELT RD,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,1011,010,24,29,18,1151170,1894442,2017,02/14/2017 03:49:42 PM,41.866235446,-87.720517147,"(41.866235446, -87.720517147)"
10810168,JA109493,01/09/2017 03:25:00 PM,109XX S AVENUE O,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,true,false,0432,004,10,52,18,1200887,1833125,2017,02/14/2017 03:49:42 PM,41.696859681,-87.540081809,"(41.696859681, -87.540081809)"
10810262,JA109405,01/09/2017 01:31:00 PM,055XX S THROOP ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,APARTMENT,true,false,0713,007,16,67,18,1168606,1867917,2017,02/14/2017 03:49:42 PM,41.793088848,-87.657274475,"(41.793088848, -87.657274475)"
10810437,JA109884,01/09/2017 07:23:00 PM,015XX W 59TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,true,false,0713,007,15,67,18,1167200,1865605,2017,02/14/2017 03:49:42 PM,41.786774667,-87.662496279,"(41.786774667, -87.662496279)"
10810524,JA110000,01/09/2017 09:55:00 PM,018XX S PULASKI RD,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,true,false,1014,010,24,29,18,1150009,1890675,2017,02/14/2017 03:49:42 PM,41.85592101,-87.72487732,"(41.85592101, -87.72487732)"
10810527,JA109972,01/09/2017 09:19:00 PM,010XX W 79TH ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,true,false,0612,006,17,71,18,1170827,1852436,2017,02/14/2017 03:49:42 PM,41.750558881,-87.649581628,"(41.750558881, -87.649581628)"
10810546,JA110026,01/09/2017 10:26:00 PM,0000X W 69TH ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,CTA STATION,true,false,0731,007,6,69,18,1177279,1859276,2017,02/14/2017 03:49:42 PM,41.769185486,-87.625732415,"(41.769185486, -87.625732415)"
10811114,JA110433,01/10/2017 11:15:00 AM,067XX S CLAREMONT AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,true,false,0832,008,17,66,18,1161895,1859899,2017,02/14/2017 03:49:42 PM,41.77122856,-87.682105746,"(41.77122856, -87.682105746)"
10811837,JA111264,01/10/2017 09:20:00 PM,021XX W GARFIELD BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,true,false,0715,007,15,67,18,1163219,1868032,2017,02/14/2017 03:49:42 PM,41.793518975,-87.677024858,"(41.793518975, -87.677024858)"
10812487,JA111771,01/11/2017 11:48:00 AM,007XX S LAWNDALE AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,SIDEWALK,true,false,1133,011,24,27,18,1151826,1896612,2017,02/14/2017 03:49:42 PM,41.872177295,-87.718051797,"(41.872177295, -87.718051797)"
10812898,JA112218,01/11/2017 03:05:00 PM,066XX S DAMEN AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,VACANT LOT/LAND,true,false,0726,007,15,67,18,1164175,1860526,2017,02/14/2017 03:49:42 PM,41.772901454,-87.673730413,"(41.772901454, -87.673730413)"
10813180,JA112552,01/11/2017 08:57:00 PM,050XX S DAMEN AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,true,false,0931,009,16,61,18,1163870,1871346,2017,02/14/2017 03:49:42 PM,41.802599337,-87.674544554,"(41.802599337, -87.674544554)"
10813273,JA112683,01/12/2017 12:30:00 AM,056XX W WASHINGTON BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1512,015,29,25,18,1138911,1900190,2017,02/14/2017 03:49:42 PM,41.882240048,-87.765381973,"(41.882240048, -87.765381973)"
10813814,JA112975,01/12/2017 09:13:00 AM,058XX W AUGUSTA BLVD,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,APARTMENT,true,false,1511,015,29,25,18,1137107,1906068,2017,02/14/2017 03:49:42 PM,41.898402608,-87.771865139,"(41.898402608, -87.771865139)"
10814335,JA113752,01/12/2017 07:57:00 PM,033XX W CHICAGO AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,SIDEWALK,true,false,1121,011,27,23,18,1153780,1905130,2017,02/14/2017 03:49:42 PM,41.895512894,-87.71065087,"(41.895512894, -87.71065087)"
10814429,JA113898,01/12/2017 11:15:00 PM,007XX N RIDGEWAY AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,1112,011,27,23,18,1151252,1904776,2017,02/14/2017 03:49:42 PM,41.894591453,-87.719944973,"(41.894591453, -87.719944973)"
10814454,JA113842,01/12/2017 08:20:00 PM,069XX S DAMEN AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,true,false,0735,007,17,67,18,1164223,1858653,2017,02/14/2017 03:49:42 PM,41.767760676,-87.673607123,"(41.767760676, -87.673607123)"
10814476,JA113956,01/13/2017 12:33:00 AM,031XX W 38TH PL,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,true,false,0911,009,12,58,18,1156120,1878918,2017,02/14/2017 03:49:42 PM,41.823537386,-87.702763613,"(41.823537386, -87.702763613)"
10815044,JA114366,01/13/2017 09:20:00 AM,057XX S MAY ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,true,false,0712,007,16,68,18,1169629,1866825,2017,02/14/2017 03:49:42 PM,41.790070137,-87.653554908,"(41.790070137, -87.653554908)"
10815093,JA114560,01/13/2017 12:42:00 PM,053XX S INDIANA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0231,002,3,40,18,1178505,1869703,2017,02/14/2017 03:49:42 PM,41.797770447,-87.62092184,"(41.797770447, -87.62092184)"
10815400,JA114965,01/13/2017 04:00:00 PM,038XX W ROOSEVELT RD,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,GAS STATION,true,false,1011,010,24,29,18,1151170,1894442,2017,02/14/2017 03:49:42 PM,41.866235446,-87.720517147,"(41.866235446, -87.720517147)"
10815510,JA115167,01/13/2017 07:45:00 PM,0000X W 69TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA TRAIN,true,false,0731,007,6,69,18,1177279,1859276,2017,02/14/2017 03:49:42 PM,41.769185486,-87.625732415,"(41.769185486, -87.625732415)"
10815515,JA115213,01/13/2017 08:15:00 PM,039XX W GRENSHAW ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,true,false,1132,011,24,29,18,1150287,1894750,2017,02/14/2017 03:49:42 PM,41.867097885,-87.723750713,"(41.867097885, -87.723750713)"
10815534,JA115177,01/13/2017 08:02:00 PM,047XX W VAN BUREN ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1131,011,24,25,18,1144931,1897608,2017,02/14/2017 03:49:42 PM,41.875043276,-87.743341412,"(41.875043276, -87.743341412)"
10815633,JA115201,01/13/2017 06:40:00 PM,013XX W 76TH ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,APARTMENT,true,false,0612,006,17,71,18,1168594,1854367,2017,02/14/2017 03:49:42 PM,41.755906211,-87.657708819,"(41.755906211, -87.657708819)"
10815658,JA115364,01/13/2017 11:03:00 PM,004XX W 70TH ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,true,false,0732,007,6,68,18,1174402,1858508,2017,02/14/2017 03:49:42 PM,41.767142473,-87.636300906,"(41.767142473, -87.636300906)"
10815939,JA115630,01/14/2017 08:11:00 AM,057XX S MAY ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,0712,007,16,68,18,1169629,1866825,2017,02/14/2017 03:49:42 PM,41.790070137,-87.653554908,"(41.790070137, -87.653554908)"
10816160,JA115943,01/14/2017 01:50:00 PM,053XX W ADAMS ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,1522,015,29,25,18,1140896,1898816,2017,02/14/2017 03:49:42 PM,41.878433338,-87.758126757,"(41.878433338, -87.758126757)"
10816240,JA116083,01/14/2017 02:30:00 PM,038XX W ROOSEVELT RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1011,010,24,29,18,1151170,1894442,2017,02/14/2017 03:49:42 PM,41.866235446,-87.720517147,"(41.866235446, -87.720517147)"
10816458,JA116392,01/14/2017 08:20:00 PM,007XX E 92ND PL,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,RESIDENTIAL YARD (FRONT/BACK),true,false,0633,006,9,44,18,1182718,1843800,2017,02/14/2017 03:49:42 PM,41.726593154,-87.606275126,"(41.726593154, -87.606275126)"
10816502,JA116465,01/14/2017 11:32:00 PM,007XX S INDEPENDENCE BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,true,false,1133,011,24,27,18,1151379,1896349,2017,02/14/2017 03:49:42 PM,41.871464374,-87.71969984,"(41.871464374, -87.71969984)"
10816509,JA116404,01/14/2017 09:38:00 PM,038XX S KEDZIE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,true,false,0911,009,12,58,18,1155661,1879148,2017,02/14/2017 03:49:42 PM,41.824177767,-87.704441353,"(41.824177767, -87.704441353)"
10816544,JA116488,01/15/2017 12:03:00 AM,050XX S CALIFORNIA AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,true,false,0923,009,14,63,18,1158556,1871216,2017,02/14/2017 03:49:42 PM,41.802352713,-87.694036967,"(41.802352713, -87.694036967)"
10816630,JA116559,01/15/2017 01:10:00 AM,027XX W CERMAK RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1034,010,28,30,18,1158276,1889275,2017,02/14/2017 03:49:42 PM,41.851914495,-87.694571424,"(41.851914495, -87.694571424)"
10816703,JA116732,01/15/2017 07:47:00 AM,008XX N KEELER AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,RESIDENCE,true,false,1111,011,37,23,18,1148230,1905219,2017,02/14/2017 03:49:42 PM,41.895865841,-87.731032579,"(41.895865841, -87.731032579)"
10816754,JA116798,01/15/2017 10:33:00 AM,056XX S ARTESIAN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0824,008,16,63,18,1160994,1867064,2017,02/14/2017 03:49:42 PM,41.790908978,-87.685210549,"(41.790908978, -87.685210549)"
10816866,JA116976,01/15/2017 02:05:00 PM,063XX S TALMAN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0825,008,15,66,18,1159800,1862464,2017,02/14/2017 03:49:42 PM,41.77831056,-87.689714955,"(41.77831056, -87.689714955)"
10816940,JA117094,01/15/2017 04:00:00 PM,101XX S SANGAMON ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,SIDEWALK,true,false,2232,022,34,73,18,1171774,1837490,2017,02/14/2017 03:49:42 PM,41.709524259,-87.646548382,"(41.709524259, -87.646548382)"
10816948,JA117089,01/15/2017 02:30:00 PM,091XX S ASHLAND AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2221,022,21,73,18,1167276,1844090,2017,02/14/2017 03:49:42 PM,41.727732948,-87.662832449,"(41.727732948, -87.662832449)"
